customer_id	credit_score	country	gender	age	tenure	fund_balance	products_number	lst_entrust_direction	lst_entrust_type	estimated_salary	concentrated_month_avg_asset	margin_month_avg_asset	public_fund_month_avg_asset	from_lst_login_days	app_version	churn
15653857	498	France	Male	34	2	0	2	SELL	正常委托	148528.24	615000	215000	107000	33		0
15777076	651	France	Male	36	7	0	2	BUY	等待成交	13898.31	615000	215000	107000	33		0
15717398	549	Spain	Female	39	7	0	1	SELL	减持	81259.25	1510000	605000	252000	50	5.1.9	1
15799217	791	Germany	Female	35	7	52436.2	1	BUY	正常委托	161051.75	615000	215000	107000	33		0
15787071	650	Spain	Male	41	9	0	2	SELL	减持	191599.67	615000	215000	107000	33		0
15619955	733	Germany	Male	34	3	100337.96	3	BUY	正常委托	48559.19	1510000	605000	252000	50	5.1.9	1
15796505	811	Germany	Female	34	1	149297.19	2	SELL	正常委托	186339.74	615000	215000	107000	33		0
15725166	707	France	Male	30	8	0	2	SELL	减持	33159.37	615000	215000	107000	33		0
15800116	712	Germany	Male	28	4	145605.44	1	BUY	正常委托	93883.53	615000	215000	107000	33		0
15758685	706	Spain	Female	37	7	0	2	SELL	撤单	110899.3	615000	215000	107000	33		0
15694456	756	France	Male	62	3	0	1	BUY	部分成交	11199.04	1510000	605000	252000	50	5.1.9	1
15767339	777	France	Female	53	10	0	2	SELL	正常委托	189992.97	615000	215000	107000	33		0
15683562	646	France	Male	35	6	84026.86	1	BUY	重新买入	164255.69	615000	215000	107000	33		0
15782210	714	France	Male	46	1	0	1	SELL	减持	152167.79	1510000	605000	252000	50	5.1.9	1
15668893	782	France	Male	39	8	0	2	BUY	正常委托	33949.67	615000	215000	107000	33		0
15669169	775	Spain	Male	29	10	0	2	SELL	减持	68143.93	615000	215000	107000	33		0
15643024	479	Germany	Male	35	4	138718.92	1	BUY	等待成交	47251.79	1510000	605000	252000	50	5.1.9	1
15699389	807	France	Male	42	7	118274.71	1	SELL	正常委托	25885.72	615000	215000	107000	33		0
15708608	799	France	Female	22	8	174185.98	2	SELL	撤单	192633.85	615000	215000	107000	33		0
15626144	675	France	Male	40	7	113208.86	2	BUY	正常委托	34577.36	615000	215000	107000	33		0
15573112	602	Spain	Male	29	5	103907.28	1	SELL	减持	161229.84	615000	215000	107000	33		0
15790678	475	France	Female	32	8	119023.28	1	BUY	部分成交	100816.29	615000	215000	107000	33		0
15727556	744	Spain	Female	26	5	166297.89	1	SELL	正常委托	181694.44	615000	215000	107000	33		0
15697307	588	Spain	Male	34	10	0	2	BUY	正常委托	79078.91	615000	215000	107000	33		0
15652266	703	Germany	Male	42	9	63227	1	SELL	正常委托	137316.32	615000	215000	107000	33		0
15607098	747	Spain	Female	41	5	94521.17	2	BUY	正常委托	194926.86	615000	215000	107000	33		0
15655774	583	France	Male	27	7	0	2	SELL	减持	51285.49	615000	215000	107000	33		0
15590241	750	Spain	Female	34	9	112822.26	1	BUY	等待成交	150401.53	1510000	605000	252000	50	5.1.9	1
15785819	681	France	Male	38	3	0	2	BUY	正常委托	112491.96	615000	215000	107000	33		0
15723654	773	France	Male	25	2	135903.33	1	SELL	撤单	73656.38	615000	215000	107000	33		0
15774510	714	France	Female	31	4	125169.26	1	BUY	正常委托	106636.89	615000	215000	107000	33		0
15684173	687	Spain	Female	44	7	0	3	SELL	减持	155853.52	1510000	605000	252000	50	5.1.9	1
15650068	511	France	Male	58	0	149117.31	1	SELL	正常委托	162599.51	615000	215000	107000	33		0
15811490	627	France	Male	33	5	0	2	SELL	减持	103737.82	615000	215000	107000	33		0
15803976	694	France	Female	31	10	0	2	FILLED	正常委托	160990.27	615000	215000	107000	33		0
15682541	616	Spain	Female	36	6	132311.71	1	FILLED	正常委托	15462.84	615000	215000	107000	33		0
15695699	687	France	Male	35	8	0	2	FILLED	正常委托	10334.05	615000	215000	107000	33		0
15624188	712	France	Female	33	6	0	2	FILLED	正常委托	190686.16	615000	215000	107000	33		0
15812191	553	France	Male	33	4	118082.89	1	FILLED	正常委托	94440.45	615000	215000	107000	33		0
15636673	667	France	Male	31	1	119266.69	1	FILLED	正常委托	28257.63	615000	215000	107000	33		0
15594898	731	France	Male	43	2	0	1	SELL	正常委托	170034.95	1510000	605000	252000	50	5.1.9	1
15660211	629	Germany	Male	35	7	156847.29	2	BUY	等待成交	31824.29	615000	215000	107000	33		0
15773972	614	France	Male	50	4	137104.47	1	SELL	减持	127166.49	1510000	605000	252000	50	5.1.9	1
15746726	438	Germany	Male	31	8	78398.69	1	BUY	正常委托	44937.01	615000	215000	107000	33		0
15712287	652	France	Female	80	4	0	2	SELL	减持	188603.07	615000	215000	107000	33		0
15702919	729	Germany	Male	30	6	63669.42	1	BUY	正常委托	145111.37	615000	215000	107000	33		0
15674398	642	France	Male	38	3	0	2	SELL	正常委托	171463.83	615000	215000	107000	33		0
15797960	806	Germany	Female	59	0	135296.33	1	SELL	撤单	182822.5	615000	215000	107000	33		0
15631868	744	Spain	Male	36	2	153804.44	1	BUY	部分成交	87213.33	615000	215000	107000	33		0
15581539	474	Spain	Male	37	3	0	2	SELL	正常委托	57175.32	615000	215000	107000	33		0
15662736	559	France	Male	49	2	147069.78	1	SELL	减持	120540.83	1510000	605000	252000	50	5.1.9	1
15666252	706	Spain	Male	42	9	0	2	BUY	正常委托	28714.34	615000	215000	107000	33		0
15677512	628	Spain	Female	22	3	0	1	SELL	减持	85426.28	615000	215000	107000	33		0
15626114	429	France	Male	24	4	95741.75	1	BUY	等待成交	46170.75	615000	215000	107000	33		0
15810834	525	Spain	Female	57	2	145965.33	1	SELL	撤单	64448.36	615000	215000	107000	33		0
15678910	680	France	Female	30	8	141441.75	1	BUY	正常委托	16278.97	615000	215000	107000	33		0
15694408	749	France	Male	40	1	139290.41	1	SELL	减持	182855.42	1510000	605000	252000	50	5.1.9	1
15585215	763	France	Female	31	4	0	2	SELL	正常委托	50404.72	615000	215000	107000	33		0
15682757	734	France	Male	30	3	0	2	BUY	正常委托	107640.25	615000	215000	107000	33		0
15736601	716	France	Male	35	4	144428.87	1	SELL	正常委托	134132.65	615000	215000	107000	33		0
15601848	594	France	Male	35	2	0	2	BUY	正常委托	103480.69	615000	215000	107000	33		0
15736008	644	France	Female	46	9	95441.27	1	SELL	减持	108761.05	1510000	605000	252000	50	5.1.9	1
15669064	671	Germany	Male	35	1	144848.74	1	BUY	等待成交	179012.3	615000	215000	107000	33		0
15624528	664	Germany	Male	26	7	116244.14	2	SELL	获利了结	95145.14	615000	215000	107000	33		0
15598493	656	France	Male	50	7	0	2	BUY	长期持有	72143.44	615000	215000	107000	33		0
15601274	667	Spain	Female	40	1	146502.07	1	SELL	撤单	19162.89	615000	215000	107000	33		0
15702669	663	Germany	Male	44	2	117028.6	2	SELL	止损	144680.18	615000	215000	107000	33		0
15728669	584	Germany	Female	30	8	112013.81	1	SELL	正常委托	177772.03	1510000	605000	252000	50	5.1.9	1
15742668	626	Spain	Female	37	6	108269.37	1	BUY	部分成交	5597.94	615000	215000	107000	33		0
15697441	485	France	Male	29	7	182123.79	1	BUY	正常委托	116828.51	1510000	605000	252000	50	5.1.9	1
15740476	659	Germany	Female	32	3	150923.74	2	SELL	正常委托	174652.51	615000	215000	107000	33		0
15648064	649	France	Male	33	2	0	2	BUY	等待成交	2010.98	615000	215000	107000	33		0
15636624	805	Spain	Female	39	5	165272.13	1	SELL	正常委托	14109.85	1510000	605000	252000	50	5.1.9	1
15807923	716	Germany	Female	39	10	115301.31	1	BUY	正常委托	43527.4	1510000	605000	252000	50	5.1.9	1
15745844	642	Germany	Female	40	6	129502.49	2	SELL	撤单	86099.23	1510000	605000	252000	50	5.1.9	1
15786170	659	France	Male	31	4	118342.26	1	SELL	正常委托	161574.19	615000	215000	107000	33		0
15681081	545	Spain	Female	47	5	0	2	BUY	正常委托	38970.14	615000	215000	107000	33		0
15684484	543	France	Male	22	8	0	2	SELL	正常委托	127587.22	615000	215000	107000	33		0
15785869	718	France	Female	25	7	0	2	BUY	正常委托	30380.12	615000	215000	107000	33		0
15763859	840	France	Female	43	7	0	2	SELL	减持	90908.95	615000	215000	107000	33		0
15658935	630	Germany	Female	34	9	106937.05	2	SELL	正常委托	138275.01	615000	215000	107000	33		0
15747358	643	Germany	Male	59	3	170331.37	1	BUY	正常委托	32171.79	615000	215000	107000	33		0
15735203	654	Germany	Female	32	1	114510.85	1	SELL	正常委托	126143.23	615000	215000	107000	33		0
15576256	582	France	Male	39	5	0	2	BUY	重新买入	129892.93	615000	215000	107000	33		0
15659420	659	Spain	Male	32	3	107594.11	2	SELL	正常委托	102416.84	615000	215000	107000	33		0
15593365	762	Spain	Male	39	2	81273.13	1	BUY	正常委托	18719.67	615000	215000	107000	33		0
15777352	568	Spain	Female	32	7	169399.6	1	SELL	正常委托	61936.22	615000	215000	107000	33		0
15812007	670	Spain	Male	25	6	0	2	SELL	正常委托	78358.94	615000	215000	107000	33		0
15625461	613	France	Female	45	1	187841.99	2	BUY	正常委托	147224.27	615000	215000	107000	33		0
15739438	539	France	Male	30	0	0	2	SELL	正常委托	160979.66	615000	215000	107000	33		0
15611759	850	Spain	Female	57	8	126776.3	2	BUY	正常委托	132298.49	615000	215000	107000	33		0
15661629	522	Spain	Male	34	9	126436.29	1	BUY	正常委托	174248.52	1510000	605000	252000	50	5.1.9	1
15633950	737	France	Male	41	1	101960.74	1	SELL	正常委托	123547.28	615000	215000	107000	33		0
15592386	520	France	Male	58	3	0	2	BUY	正常委托	32790.02	615000	215000	107000	33		0
15803716	706	Spain	Male	28	3	0	2	SELL	正常委托	181543.67	615000	215000	107000	33		0
15696674	643	Germany	Female	45	2	150842.93	1	BUY	正常委托	2319.96	1510000	605000	252000	50	5.1.9	1
15706365	648	France	Female	50	9	102535.57	1	BUY	正常委托	189543.19	615000	215000	107000	33		0
15745088	443	Germany	Female	29	9	99027.61	2	BUY	正常委托	10940.4	615000	215000	107000	33		0
15676715	640	France	Male	68	9	0	2	SELL	减持	199493.38	615000	215000	107000	33		0
15613085	628	Spain	Female	33	3	0	1	BUY	正常委托	188193.25	615000	215000	107000	33		0
15633537	540	Germany	Female	42	9	87271.41	2	SELL	正常委托	172572.64	615000	215000	107000	33		0
15594720	460	Germany	Female	35	8	102742.91	2	BUY	等待成交	189339.6	615000	215000	107000	33		0
15684042	636	Germany	Male	34	2	40105.51	2	SELL	减持	53512.16	615000	215000	107000	33		0
15583303	593	France	Female	29	2	152265.43	1	BUY	正常委托	34004.44	615000	215000	107000	33		0
15611579	801	Spain	Male	42	4	141947.67	1	SELL	减持	10598.29	615000	215000	107000	33		0
15774696	640	Germany	Female	75	1	106307.91	2	BUY	正常委托	113428.77	615000	215000	107000	33		0
15694506	611	Germany	Male	31	0	107884.81	2	SELL	正常委托	183487.98	615000	215000	107000	33		0
15688074	802	Germany	Male	31	1	125013.72	1	SELL	减持	187658.09	615000	215000	107000	33		0
15759537	717	Germany	Male	35	7	58469.37	2	BUY	正常委托	172459.39	615000	215000	107000	33		0
15758449	769	France	Female	39	8	0	1	SELL	撤单	21016	615000	215000	107000	33		0
15583456	745	Germany	Male	45	10	117231.63	3	BUY	部分成交	122381.02	1510000	605000	252000	50	5.1.9	1
15667871	572	Spain	Male	35	4	152390.26	1	SELL	正常委托	128123.66	615000	215000	107000	33		0
15677371	629	Spain	Female	30	2	34013.63	1	BUY	重新买入	19570.63	615000	215000	107000	33		0
15629677	687	Spain	Female	39	2	0	3	SELL	减持	188150.6	1510000	605000	252000	50	5.1.9	1
15713578	483	France	Female	50	9	0	2	BUY	正常委托	111020.24	615000	215000	107000	33		0
15591509	690	France	Male	36	7	101583.11	2	SELL	减持	123775.15	615000	215000	107000	33		0
15568240	492	Germany	Female	30	10	77168.87	2	BUY	等待成交	146700.22	615000	215000	107000	33		0
15622993	709	Germany	Male	28	8	124695.72	2	SELL	正常委托	145251.35	615000	215000	107000	33		0
15689294	705	Germany	Male	44	3	105934.96	1	SELL	撤单	82463.69	615000	215000	107000	33		0
15720910	560	France	Female	66	9	0	1	BUY	正常委托	15928.49	615000	215000	107000	33		0
15721181	611	Spain	Male	46	6	0	2	SELL	减持	45886.33	615000	215000	107000	33		0
15776433	730	Spain	Male	62	2	0	2	BUY	部分成交	186489.95	615000	215000	107000	33		0
15748936	709	Spain	Female	45	2	0	2	SELL	正常委托	162922.65	615000	215000	107000	33		0
15717225	544	France	Female	21	10	161525.96	2	BUY	正常委托	9262.77	615000	215000	107000	33		0
15685226	712	Germany	Female	29	7	147199.07	1	SELL	正常委托	84932.4	615000	215000	107000	33		0
15785611	752	Germany	Male	38	3	183102.29	1	BUY	正常委托	71557.12	615000	215000	107000	33		0
15573456	648	Spain	Male	46	9	127209	2	SELL	减持	77405.95	1510000	605000	252000	50	5.1.9	1
15684548	556	Spain	Male	38	8	0	2	BUY	等待成交	417.41	1510000	605000	252000	50	5.1.9	1
15620505	594	Spain	Female	24	0	97378.54	1	BUY	正常委托	71405.17	615000	215000	107000	33		0
15807432	645	Germany	Female	37	2	136925.09	2	SELL	撤单	153400.24	615000	215000	107000	33		0
15584766	557	France	Male	33	3	54503.55	1	BUY	正常委托	371.05	615000	215000	107000	33		0
15612187	547	Germany	Male	32	8	155726.85	1	SELL	减持	67789.99	615000	215000	107000	33		0
15762218	701	France	Female	39	9	0	2	SELL	正常委托	145894.9	615000	215000	107000	33		0
15646372	616	France	Female	66	1	135842.41	1	SELL	减持	183840.51	1510000	605000	252000	50	5.1.9	1
15690452	605	France	Male	52	1	63349.75	1	FILLED	正常委托	108887.44	615000	215000	107000	33		0
15747795	593	Germany	Female	38	4	129499.42	1	FILLED	正常委托	154071.27	615000	215000	107000	33		0
15781589	751	Spain	Male	52	8	0	2	FILLED	正常委托	179291.85	615000	215000	107000	33		0
15732674	443	Spain	Male	36	6	70438.01	2	FILLED	正常委托	56937.43	615000	215000	107000	33		0
15642291	685	France	Male	23	8	0	2	FILLED	正常委托	112239.03	615000	215000	107000	33		0
15692761	718	France	Male	36	9	0	1	FILLED	正常委托	45909.87	615000	215000	107000	33		0
15578045	538	Spain	Female	49	9	141434.04	1	SELL	正常委托	173779.25	1510000	605000	252000	50	5.1.9	1
15745354	611	Spain	Female	37	4	0	2	BUY	等待成交	125696.26	615000	215000	107000	33		0
15701376	668	Germany	Male	37	10	152958.29	2	SELL	减持	159585.61	615000	215000	107000	33		0
15691625	537	Germany	Female	41	3	138306.34	1	BUY	正常委托	106761.47	615000	215000	107000	33		0
15566594	709	Spain	Male	23	10	0	2	SELL	减持	129590.18	615000	215000	107000	33		0
15760431	850	France	Male	38	1	0	2	BUY	正常委托	80006.65	615000	215000	107000	33		0
15686302	745	Spain	Female	31	3	124328.84	1	SELL	正常委托	140451.52	615000	215000	107000	33		0
15801559	693	Germany	Female	41	9	181461.48	3	SELL	撤单	187929.43	1510000	605000	252000	50	5.1.9	1
15810432	795	Spain	Male	35	8	0	2	BUY	部分成交	167155.36	615000	215000	107000	33		0
15809616	626	Spain	Male	26	8	0	2	SELL	正常委托	191420.71	615000	215000	107000	33		0
15720559	487	Germany	Female	61	5	110368.03	1	SELL	减持	11384.45	1510000	605000	252000	50	5.1.9	1
15695632	556	France	Female	39	9	89588.35	1	BUY	正常委托	94898.1	615000	215000	107000	33		0
15659843	643	France	Female	46	6	0	2	SELL	减持	106781.59	615000	215000	107000	33		0
15615624	605	France	Female	28	6	0	2	BUY	等待成交	159508.52	615000	215000	107000	33		0
15810418	756	Germany	Female	60	3	115924.89	1	SELL	撤单	93524.19	1510000	605000	252000	50	5.1.9	1
15716186	586	France	Female	38	2	0	2	BUY	正常委托	87168.46	615000	215000	107000	33		0
15674551	535	Germany	Male	40	7	111756.5	1	SELL	减持	8128.32	1510000	605000	252000	50	5.1.9	1
15622834	678	France	Female	35	4	0	1	SELL	正常委托	125518.32	615000	215000	107000	33		0
15566111	596	France	Male	39	9	0	1	BUY	正常委托	48963.59	615000	215000	107000	33		0
15784597	648	France	Male	26	9	162923.85	1	SELL	正常委托	98368.24	615000	215000	107000	33		0
15652883	492	Germany	Male	39	10	124576.65	2	BUY	正常委托	148584.61	615000	215000	107000	33		0
15806964	702	France	Male	45	0	80793.58	1	SELL	减持	27474.81	615000	215000	107000	33		0
15576313	486	Germany	Female	40	9	71340.09	1	BUY	等待成交	76192.21	615000	215000	107000	33		0
15743040	724	Germany	Male	41	2	127892.57	2	SELL	获利了结	199645.45	615000	215000	107000	33		0
15705521	548	Germany	Female	33	0	101084.36	1	BUY	长期持有	42749.85	615000	215000	107000	33		0
15595039	545	Germany	Female	37	8	114754.08	1	SELL	撤单	136050.44	1510000	605000	252000	50	5.1.9	1
15799384	683	France	Male	33	8	0	1	SELL	止损	73564.44	615000	215000	107000	33		0
15581197	762	France	Female	51	3	99286.98	1	SELL	正常委托	85578.63	615000	215000	107000	33		0
15693737	627	Germany	Female	30	4	79871.02	2	BUY	部分成交	129826.89	615000	215000	107000	33		0
15624623	516	France	Male	35	10	104088.59	2	BUY	正常委托	119666	615000	215000	107000	33		0
15783501	800	France	Female	38	2	168190.33	2	SELL	正常委托	68052.08	615000	215000	107000	33		0
15690134	464	Germany	Female	42	3	85679.25	1	BUY	等待成交	164104.74	615000	215000	107000	33		0
15782735	626	France	Female	35	3	0	1	SELL	正常委托	80190.36	615000	215000	107000	33		0
15611088	790	France	Female	31	9	0	2	BUY	正常委托	84126.75	615000	215000	107000	33		0
15672145	534	France	Female	34	7	121551.58	2	SELL	撤单	70179	615000	215000	107000	33		0
15732628	745	France	Male	46	2	122220.19	1	SELL	正常委托	118024.1	615000	215000	107000	33		0
15787470	553	Spain	Male	47	3	116528.15	1	BUY	正常委托	145704.19	1510000	605000	252000	50	5.1.9	1
15803406	748	France	Female	26	1	77780.29	1	SELL	正常委托	183049.41	615000	215000	107000	33		0
15730460	722	France	Male	37	2	0	1	BUY	正常委托	120906.83	615000	215000	107000	33		0
15644572	501	France	Male	40	4	125832.2	1	SELL	减持	100433.83	615000	215000	107000	33		0
15694860	675	France	Female	38	6	68065.8	1	SELL	正常委托	138777	1510000	605000	252000	50	5.1.9	1
15658169	778	Spain	Female	47	6	127299.34	2	BUY	正常委托	124694.99	615000	215000	107000	33		0
15794396	494	Germany	Female	38	7	174937.64	1	SELL	正常委托	40084.32	615000	215000	107000	33		0
15785798	850	France	Male	40	9	0	2	BUY	重新买入	119232.33	615000	215000	107000	33		0
15710825	592	Spain	Male	31	7	110071.1	1	SELL	正常委托	43921.36	615000	215000	107000	33		0
15668444	590	Spain	Female	44	3	139432.37	1	BUY	正常委托	62222.81	615000	215000	107000	33		0
15726631	758	France	Female	39	6	127357.76	1	SELL	正常委托	56577	615000	215000	107000	33		0
15733797	506	France	Male	36	5	0	2	SELL	正常委托	164253.35	615000	215000	107000	33		0
15747960	733	France	Male	33	3	0	1	BUY	正常委托	7666.73	615000	215000	107000	33		0
15634632	711	France	Male	38	3	0	2	SELL	正常委托	68487.51	615000	215000	107000	33		0
15707362	514	Germany	Male	43	1	95556.31	1	BUY	正常委托	199273.98	1510000	605000	252000	50	5.1.9	1
15662976	637	Spain	Male	37	8	0	1	BUY	正常委托	186062.36	615000	215000	107000	33		0
15732778	468	Germany	Male	29	1	111681.98	2	SELL	正常委托	195711.16	615000	215000	107000	33		0
15718443	539	France	Male	39	3	0	2	BUY	正常委托	36692.17	615000	215000	107000	33		0
15670039	509	Spain	Female	25	3	108738.71	2	SELL	正常委托	106920.57	615000	215000	107000	33		0
15773792	662	France	Female	32	4	133950.37	1	BUY	正常委托	48725.68	1510000	605000	252000	50	5.1.9	1
15613786	818	Spain	Male	26	4	0	2	BUY	正常委托	167036.94	615000	215000	107000	33		0
15726032	608	France	Male	33	9	89968.69	1	BUY	正常委托	68777.26	615000	215000	107000	33		0
15663252	850	Spain	Female	32	9	0	2	SELL	减持	18924.92	615000	215000	107000	33		0
15593782	816	Germany	Female	38	5	130878.75	3	BUY	正常委托	71905.77	1510000	605000	252000	50	5.1.9	1
15633283	536	France	Male	35	8	0	2	SELL	正常委托	64833.28	615000	215000	107000	33		0
15749167	753	France	Male	35	3	0	2	BUY	等待成交	184843.77	615000	215000	107000	33		0
15759298	631	Spain	Male	27	10	134169.62	1	SELL	减持	176730.02	615000	215000	107000	33		0
15683625	703	France	Male	37	1	149762.08	1	BUY	正常委托	20629.4	1510000	605000	252000	50	5.1.9	1
15635367	774	France	Male	26	2	93844.69	1	SELL	减持	28415.36	615000	215000	107000	33		0
15681705	785	France	Male	28	8	0	2	BUY	正常委托	77231.27	615000	215000	107000	33		0
15603156	571	France	Female	33	1	0	2	SELL	正常委托	102750.7	615000	215000	107000	33		0
15591986	621	Germany	Male	46	6	141078.37	1	SELL	减持	34580.8	1510000	605000	252000	50	5.1.9	1
15798888	605	Germany	Female	31	1	117992.59	1	BUY	正常委托	183598.77	615000	215000	107000	33		0
15809722	611	France	Female	40	8	100812.33	2	SELL	撤单	147358.27	615000	215000	107000	33		0
15677538	569	France	Male	38	7	0	1	BUY	部分成交	108469.2	615000	215000	107000	33		0
15797736	658	France	Male	29	4	80262.6	1	SELL	正常委托	20612.82	615000	215000	107000	33		0
15695585	788	Spain	Male	34	6	156478.62	1	BUY	重新买入	181196.76	615000	215000	107000	33		0
15744398	525	France	Female	23	5	0	2	SELL	减持	160249.1	615000	215000	107000	33		0
15750658	798	France	Male	37	8	0	3	BUY	正常委托	110783.28	615000	215000	107000	33		0
15578186	486	Germany	Male	37	9	115217.99	2	SELL	减持	144995.33	615000	215000	107000	33		0
15676519	615	Spain	Male	61	9	0	2	BUY	等待成交	150227.85	1510000	605000	252000	50	5.1.9	1
15637954	730	France	Female	35	0	155470.55	1	SELL	正常委托	53718.28	615000	215000	107000	33		0
15758639	641	France	Male	37	7	0	2	SELL	撤单	75248.3	615000	215000	107000	33		0
15613772	542	France	Male	39	3	135096.77	1	BUY	正常委托	14353.43	1510000	605000	252000	50	5.1.9	1
15731744	692	France	Male	30	2	0	2	SELL	减持	130486.57	615000	215000	107000	33		0
15807709	714	Germany	Female	55	9	180075.22	1	BUY	部分成交	100127.71	615000	215000	107000	33		0
15714689	591	Spain	Male	29	1	97541.24	1	SELL	正常委托	196356.17	615000	215000	107000	33		0
15699005	710	France	Female	41	2	156067.05	1	BUY	正常委托	9983.88	615000	215000	107000	33		0
15624170	639	France	Female	38	4	81550.94	2	SELL	正常委托	118974.77	615000	215000	107000	33		0
15725679	531	France	Female	47	6	0	1	BUY	正常委托	194998.34	1510000	605000	252000	50	5.1.9	1
15585865	673	France	Female	38	2	170061.92	2	SELL	减持	134901.34	1510000	605000	252000	50	5.1.9	1
15804256	765	Germany	Male	36	8	92310.54	2	BUY	等待成交	72924.56	615000	215000	107000	33		0
15662403	622	France	Female	32	6	169089.38	2	BUY	正常委托	101057.95	615000	215000	107000	33		0
15733616	806	France	Male	40	5	80613.93	1	SELL	撤单	142838.64	615000	215000	107000	33		0
15591995	757	Germany	Male	26	8	121581.56	2	BUY	正常委托	127059.04	615000	215000	107000	33		0
15677020	570	France	Female	58	8	0	1	SELL	减持	116503.92	1510000	605000	252000	50	5.1.9	1
15727688	555	Spain	Male	32	4	0	2	SELL	正常委托	54405.79	615000	215000	107000	33		0
15715941	692	France	Male	54	5	0	2	SELL	减持	88721.84	615000	215000	107000	33		0
15714485	774	France	Male	60	5	85891.55	1	FILLED	正常委托	74135.48	1510000	605000	252000	50	5.1.9	1
15730059	638	Spain	Male	44	9	77637.35	2	FILLED	正常委托	111346.22	615000	215000	107000	33		0
15715527	543	Spain	Female	41	4	0	1	FILLED	正常委托	194902.16	615000	215000	107000	33		0
15576623	584	France	Male	31	5	0	2	FILLED	正常委托	31474.27	615000	215000	107000	33		0
15805565	691	Germany	Male	30	7	116927.89	1	FILLED	正常委托	21198.39	615000	215000	107000	33		0
15677307	684	Germany	Female	40	6	137326.65	1	FILLED	正常委托	186976.6	615000	215000	107000	33		0
15773890	733	France	Male	22	5	0	2	SELL	正常委托	117202.19	615000	215000	107000	33		0
15598883	599	Spain	Female	37	2	0	2	BUY	等待成交	143739.29	615000	215000	107000	33		0
15568506	524	Germany	Female	31	10	67238.98	2	SELL	减持	161811.23	615000	215000	107000	33		0
15761043	632	Germany	Female	38	6	86569.76	2	BUY	正常委托	98090.91	615000	215000	107000	33		0
15782236	735	Spain	Male	34	5	0	2	SELL	减持	71095.41	615000	215000	107000	33		0
15593601	734	France	Male	34	6	133598.4	1	BUY	正常委托	13107.24	615000	215000	107000	33		0
15682048	605	France	Female	51	3	136188.78	1	SELL	正常委托	67110.59	1510000	605000	252000	50	5.1.9	1
15746902	793	Spain	Male	38	9	0	2	SELL	撤单	88225.02	615000	215000	107000	33		0
15752081	468	France	Female	56	10	0	3	BUY	部分成交	62256.87	1510000	605000	252000	50	5.1.9	1
15781307	779	Germany	Male	37	7	120092.52	2	SELL	正常委托	135925.72	615000	215000	107000	33		0
15775912	698	France	Male	48	4	101238.24	2	SELL	减持	177815.87	1510000	605000	252000	50	5.1.9	1
15745417	707	France	Male	58	6	89685.92	1	BUY	正常委托	126471.13	615000	215000	107000	33		0
15671256	850	France	Female	35	1	211774.31	1	SELL	减持	188574.12	1510000	605000	252000	50	5.1.9	1
15653547	850	France	Male	56	7	131317.48	1	BUY	等待成交	119175.45	615000	215000	107000	33		0
15595766	527	Spain	Male	37	5	93722.73	2	SELL	撤单	139093.73	615000	215000	107000	33		0
15742358	696	Germany	Male	32	8	101160.99	1	BUY	正常委托	115916.55	615000	215000	107000	33		0
15763274	661	France	Male	48	3	120320.54	1	SELL	减持	96463.25	615000	215000	107000	33		0
15786063	776	France	Female	31	2	0	2	SELL	正常委托	112349.51	615000	215000	107000	33		0
15600258	701	France	Male	43	2	0	2	BUY	正常委托	165303.79	615000	215000	107000	33		0
15573318	610	France	Male	26	8	0	2	SELL	正常委托	166031.08	615000	215000	107000	33		0
15653849	572	Germany	Female	48	3	152827.99	1	BUY	正常委托	38411.79	1510000	605000	252000	50	5.1.9	1
15694272	673	France	Male	30	1	64097.75	1	SELL	减持	77783.35	615000	215000	107000	33		0
15736112	519	Spain	Female	57	2	119035.35	2	BUY	等待成交	29871.79	615000	215000	107000	33		0
15749851	702	Spain	Female	26	4	135219.57	1	SELL	获利了结	59747.63	615000	215000	107000	33		0
15663478	729	France	Male	32	6	93694.42	1	BUY	长期持有	79919.13	615000	215000	107000	33		0
15592300	543	Spain	Male	35	10	59408.63	1	SELL	撤单	76773.53	615000	215000	107000	33		0
15567832	550	France	Female	40	7	114354.95	1	SELL	止损	54018.93	615000	215000	107000	33		0
15776780	608	France	Male	59	1	0	1	SELL	正常委托	70649.64	1510000	605000	252000	50	5.1.9	1
15592846	639	Germany	Male	35	10	128173.9	2	BUY	部分成交	59093.39	615000	215000	107000	33		0
15739803	686	Spain	Male	34	9	0	2	BUY	正常委托	127569.8	615000	215000	107000	33		0
15794142	564	Germany	Female	62	5	114931.35	3	SELL	正常委托	18260.98	1510000	605000	252000	50	5.1.9	1
15762729	745	Germany	Female	28	1	111071.36	1	BUY	等待成交	73275.96	1510000	605000	252000	50	5.1.9	1
15667896	833	France	Male	37	8	151226.18	2	SELL	正常委托	136129.49	615000	215000	107000	33		0
15626578	622	France	Male	26	9	0	2	BUY	正常委托	153237.59	615000	215000	107000	33		0
15776223	597	France	Female	42	4	64740.12	1	SELL	撤单	106841.12	615000	215000	107000	33		0
15705953	721	Spain	Male	51	0	169312.13	1	SELL	正常委托	109078.35	1510000	605000	252000	50	5.1.9	1
15802593	504	France	Female	49	7	0	3	BUY	正常委托	87822.14	1510000	605000	252000	50	5.1.9	1
15615457	842	Spain	Female	44	2	112652.08	2	SELL	正常委托	126644.98	615000	215000	107000	33		0
